date,city,source,latitude,longitude,temp_mean,temp_min,temp_max,precipitation_sum,wind_speed_max,pressure_mean,weather_code,year,month,day_of_year,season,is_forecast
2023-05-25,Rancagua,historical_csv,-34.1708,-70.7444,16.1,7.7,23.2,2.2,15.3,1010.6,,2023,5,145,otono,False
2023-05-26,Rancagua,historical_csv,-34.1708,-70.7444,17.0,11.9,22.4,0.0,15.7,1011.8,,2023,5,146,otono,False
2023-05-27,Rancagua,historical_csv,-34.1708,-70.7444,16.7,11.2,23.7,0.0,4.3,1013.4,,2023,5,147,otono,False
2023-05-28,Rancagua,historical_csv,-34.1708,-70.7444,17.2,12.2,23.5,0.0,18.9,1016.8,,2023,5,148,otono,False
2023-05-29,Rancagua,historical_csv,-34.1708,-70.7444,13.7,5.9,23.0,0.0,25.6,1027.9,,2023,5,149,otono,False
2023-05-30,Rancagua,historical_csv,-34.1708,-70.7444,14.9,10.0,20.9,0.0,24.2,1024.4,,2023,5,150,otono,False
2023-05-31,Rancagua,historical_csv,-34.1708,-70.7444,15.4,7.2,22.8,7.1,21.2,1003.6,,2023,5,151,otono,False
2023-06-01,Rancagua,historical_csv,-34.1708,-70.7444,14.3,8.7,22.8,25.4,14.6,1021.0,,2023,6,152,invierno,False
2023-06-02,Rancagua,historical_csv,-34.1708,-70.7444,17.7,12.2,26.0,4.1,24.6,1015.2,,2023,6,153,invierno,False
2023-06-03,Rancagua,historical_csv,-34.1708,-70.7444,14.4,6.1,20.4,14.4,22.5,1014.0,,2023,6,154,invierno,False
2023-06-04,Rancagua,historical_csv,-34.1708,-70.7444,15.2,7.4,22.5,2.5,19.8,1019.8,,2023,6,155,invierno,False
2023-06-05,Rancagua,historical_csv,-34.1708,-70.7444,15.0,8.7,23.5,5.6,23.8,999.2,,2023,6,156,invierno,False
2023-06-06,Rancagua,historical_csv,-34.1708,-70.7444,14.1,8.2,23.2,0.0,29.0,1013.4,,2023,6,157,invierno,False
2023-06-07,Rancagua,historical_csv,-34.1708,-70.7444,16.4,10.9,24.1,14.3,17.8,1010.6,,2023,6,158,invierno,False
2023-06-08,Rancagua,historical_csv,-34.1708,-70.7444,17.0,11.9,22.7,24.9,13.7,1017.3,,2023,6,159,invierno,False
2023-06-09,Rancagua,historical_csv,-34.1708,-70.7444,13.0,4.9,17.9,0.0,20.0,1019.1,,2023,6,160,invierno,False
2023-06-10,Rancagua,historical_csv,-34.1708,-70.7444,14.4,6.1,22.8,0.0,18.3,1011.6,,2023,6,161,invierno,False
2023-06-11,Rancagua,historical_csv,-34.1708,-70.7444,13.6,5.9,19.3,18.8,15.1,1014.4,,2023,6,162,invierno,False
2023-06-12,Rancagua,historical_csv,-34.1708,-70.7444,13.7,6.7,18.3,0.0,20.4,1005.2,,2023,6,163,invierno,False
2023-06-13,Rancagua,historical_csv,-34.1708,-70.7444,14.4,9.6,19.2,0.0,15.6,1018.6,,2023,6,164,invierno,False
2023-06-14,Rancagua,historical_csv,-34.1708,-70.7444,13.7,7.0,19.5,15.6,15.7,1019.0,,2023,6,165,invierno,False
2023-06-15,Rancagua,historical_csv,-34.1708,-70.7444,12.7,6.0,20.5,2.3,17.7,1010.8,,2023,6,166,invierno,False
2023-06-16,Rancagua,historical_csv,-34.1708,-70.7444,15.5,10.6,24.3,0.0,18.7,1020.7,,2023,6,167,invierno,False
2023-06-17,Rancagua,historical_csv,-34.1708,-70.7444,14.1,9.2,23.6,0.0,20.0,1018.4,,2023,6,168,invierno,False
2023-06-18,Rancagua,historical_csv,-34.1708,-70.7444,14.9,8.2,22.9,0.0,7.3,1020.2,,2023,6,169,invierno,False
2023-06-19,Rancagua,historical_csv,-34.1708,-70.7444,12.5,5.9,18.3,2.5,13.0,1017.1,,2023,6,170,invierno,False
2023-06-20,Rancagua,historical_csv,-34.1708,-70.7444,11.6,6.7,17.5,0.0,15.3,1013.4,,2023,6,171,invierno,False
2023-06-21,Rancagua,historical_csv,-34.1708,-70.7444,14.0,7.1,19.3,2.0,14.4,1013.6,,2023,6,172,invierno,False
2023-06-22,Rancagua,historical_csv,-34.1708,-70.7444,14.5,8.0,22.6,0.0,22.5,1015.0,,2023,6,173,invierno,False
2023-06-23,Rancagua,historical_csv,-34.1708,-70.7444,15.0,9.4,21.9,6.1,19.8,1009.0,,2023,6,174,invierno,False
2023-06-24,Rancagua,historical_csv,-34.1708,-70.7444,16.2,11.1,23.8,0.0,13.0,1012.4,,2023,6,175,invierno,False
2023-06-25,Rancagua,historical_csv,-34.1708,-70.7444,13.4,6.8,22.9,0.0,17.6,1017.1,,2023,6,176,invierno,False
2023-06-26,Rancagua,historical_csv,-34.1708,-70.7444,13.0,8.3,22.4,0.0,18.6,1011.8,,2023,6,177,invierno,False
2023-06-27,Rancagua,historical_csv,-34.1708,-70.7444,12.1,7.5,18.6,0.0,15.4,1014.1,,2023,6,178,invierno,False
2023-06-28,Rancagua,historical_csv,-34.1708,-70.7444,11.7,3.3,20.4,11.1,15.6,1008.5,,2023,6,179,invierno,False
2023-06-29,Rancagua,historical_csv,-34.1708,-70.7444,11.7,4.6,17.3,1.9,14.2,1013.0,,2023,6,180,invierno,False
2023-06-30,Rancagua,historical_csv,-34.1708,-70.7444,12.2,7.2,17.8,0.0,14.6,1016.7,,2023,6,181,invierno,False
2023-07-01,Rancagua,historical_csv,-34.1708,-70.7444,13.4,7.6,21.4,0.0,32.6,1015.8,,2023,7,182,invierno,False
2023-07-02,Rancagua,historical_csv,-34.1708,-70.7444,12.2,7.1,20.7,10.8,22.3,1008.8,,2023,7,183,invierno,False
2023-07-03,Rancagua,historical_csv,-34.1708,-70.7444,15.9,7.9,21.4,7.7,17.0,1002.1,,2023,7,184,invierno,False
2023-07-04,Rancagua,historical_csv,-34.1708,-70.7444,15.0,6.6,20.0,7.3,20.5,1004.3,,2023,7,185,invierno,False
2023-07-05,Rancagua,historical_csv,-34.1708,-70.7444,12.8,8.3,17.3,0.0,20.2,1018.3,,2023,7,186,invierno,False
2023-07-06,Rancagua,historical_csv,-34.1708,-70.7444,13.4,8.3,22.1,0.0,21.9,1014.2,,2023,7,187,invierno,False
2023-07-07,Rancagua,historical_csv,-34.1708,-70.7444,15.6,8.9,22.1,2.6,16.6,1017.8,,2023,7,188,invierno,False
2023-07-08,Rancagua,historical_csv,-34.1708,-70.7444,13.0,6.4,19.2,0.0,11.5,1000.5,,2023,7,189,invierno,False
2023-07-09,Rancagua,historical_csv,-34.1708,-70.7444,14.4,7.8,20.5,15.4,20.0,1014.3,,2023,7,190,invierno,False
2023-07-10,Rancagua,historical_csv,-34.1708,-70.7444,13.1,4.7,18.7,8.6,16.0,1010.3,,2023,7,191,invierno,False
2023-07-11,Rancagua,historical_csv,-34.1708,-70.7444,14.8,7.2,22.4,5.7,18.5,1019.7,,2023,7,192,invierno,False
2023-07-12,Rancagua,historical_csv,-34.1708,-70.7444,11.0,5.6,17.3,0.0,19.4,1016.4,,2023,7,193,invierno,False
2023-07-13,Rancagua,historical_csv,-34.1708,-70.7444,13.3,7.0,21.7,8.4,16.3,1015.8,,2023,7,194,invierno,False
2023-07-14,Rancagua,historical_csv,-34.1708,-70.7444,15.1,8.3,20.9,10.9,16.8,1016.2,,2023,7,195,invierno,False
2023-07-15,Rancagua,historical_csv,-34.1708,-70.7444,14.1,9.1,19.1,9.9,22.1,1015.8,,2023,7,196,invierno,False
2023-07-16,Rancagua,historical_csv,-34.1708,-70.7444,11.6,4.8,20.4,0.0,18.5,1007.7,,2023,7,197,invierno,False
2023-07-17,Rancagua,historical_csv,-34.1708,-70.7444,11.5,3.8,18.0,2.7,13.5,1012.2,,2023,7,198,invierno,False
2023-07-18,Rancagua,historical_csv,-34.1708,-70.7444,11.2,4.9,20.5,5.8,9.7,1016.3,,2023,7,199,invierno,False
2023-07-19,Rancagua,historical_csv,-34.1708,-70.7444,12.1,7.0,17.8,5.2,20.6,1013.6,,2023,7,200,invierno,False
2023-07-20,Rancagua,historical_csv,-34.1708,-70.7444,11.2,6.4,20.2,8.7,14.6,1013.9,,2023,7,201,invierno,False
2023-07-21,Rancagua,historical_csv,-34.1708,-70.7444,10.1,4.0,17.1,0.0,22.2,1020.2,,2023,7,202,invierno,False
2023-07-22,Rancagua,historical_csv,-34.1708,-70.7444,11.5,6.9,17.7,13.2,21.0,1015.6,,2023,7,203,invierno,False
2023-07-23,Rancagua,historical_csv,-34.1708,-70.7444,10.6,2.9,16.0,0.0,23.6,1014.6,,2023,7,204,invierno,False
2023-07-24,Rancagua,historical_csv,-34.1708,-70.7444,12.6,8.0,17.9,0.0,20.7,1010.9,,2023,7,205,invierno,False
2023-07-25,Rancagua,historical_csv,-34.1708,-70.7444,14.2,6.5,19.7,10.8,19.2,1021.2,,2023,7,206,invierno,False
2023-07-26,Rancagua,historical_csv,-34.1708,-70.7444,12.8,6.8,21.4,0.0,17.0,1019.5,,2023,7,207,invierno,False
2023-07-27,Rancagua,historical_csv,-34.1708,-70.7444,11.3,5.2,17.4,6.2,7.5,1008.4,,2023,7,208,invierno,False
2023-07-28,Rancagua,historical_csv,-34.1708,-70.7444,13.3,6.7,20.0,25.3,23.7,1020.8,,2023,7,209,invierno,False
2023-07-29,Rancagua,historical_csv,-34.1708,-70.7444,15.0,7.1,19.7,0.0,27.2,1008.2,,2023,7,210,invierno,False
2023-07-30,Rancagua,historical_csv,-34.1708,-70.7444,11.1,5.7,19.6,0.0,10.8,1009.9,,2023,7,211,invierno,False
2023-07-31,Rancagua,historical_csv,-34.1708,-70.7444,10.9,2.9,18.6,10.5,22.9,1015.3,,2023,7,212,invierno,False
2023-08-01,Rancagua,historical_csv,-34.1708,-70.7444,12.2,7.4,21.5,0.0,19.9,1013.4,,2023,8,213,invierno,False
2023-08-02,Rancagua,historical_csv,-34.1708,-70.7444,10.8,5.0,16.0,8.3,21.0,1009.6,,2023,8,214,invierno,False
2023-08-03,Rancagua,historical_csv,-34.1708,-70.7444,11.2,4.0,20.4,6.1,25.4,1003.2,,2023,8,215,invierno,False
2023-08-04,Rancagua,historical_csv,-34.1708,-70.7444,13.5,5.1,19.5,0.0,19.9,1014.0,,2023,8,216,invierno,False
2023-08-05,Rancagua,historical_csv,-34.1708,-70.7444,16.0,8.2,24.9,0.0,26.7,1010.1,,2023,8,217,invierno,False
2023-08-06,Rancagua,historical_csv,-34.1708,-70.7444,13.4,8.0,18.3,19.7,15.7,1013.7,,2023,8,218,invierno,False
2023-08-07,Rancagua,historical_csv,-34.1708,-70.7444,12.3,5.4,21.6,1.5,16.6,1016.4,,2023,8,219,invierno,False
2023-08-08,Rancagua,historical_csv,-34.1708,-70.7444,13.8,8.9,20.8,0.0,13.3,1008.9,,2023,8,220,invierno,False
2023-08-09,Rancagua,historical_csv,-34.1708,-70.7444,13.3,8.3,21.6,0.0,25.2,1005.6,,2023,8,221,invierno,False
2023-08-10,Rancagua,historical_csv,-34.1708,-70.7444,12.1,3.8,19.8,5.7,21.3,1011.3,,2023,8,222,invierno,False
2023-08-11,Rancagua,historical_csv,-34.1708,-70.7444,13.5,5.3,18.4,0.0,19.8,1019.4,,2023,8,223,invierno,False
2023-08-12,Rancagua,historical_csv,-34.1708,-70.7444,14.8,7.0,22.6,7.0,16.0,1014.9,,2023,8,224,invierno,False
2023-08-13,Rancagua,historical_csv,-34.1708,-70.7444,13.7,5.4,20.4,0.0,16.9,1018.7,,2023,8,225,invierno,False
2023-08-14,Rancagua,historical_csv,-34.1708,-70.7444,14.0,5.9,20.3,0.0,8.0,1015.3,,2023,8,226,invierno,False
2023-08-15,Rancagua,historical_csv,-34.1708,-70.7444,10.7,4.3,15.5,11.4,22.3,1004.5,,2023,8,227,invierno,False
2023-08-16,Rancagua,historical_csv,-34.1708,-70.7444,15.1,7.5,21.3,26.3,9.0,1013.2,,2023,8,228,invierno,False
2023-08-17,Rancagua,historical_csv,-34.1708,-70.7444,15.0,7.7,21.8,3.4,18.5,1009.5,,2023,8,229,invierno,False
2023-08-18,Rancagua,historical_csv,-34.1708,-70.7444,13.6,7.6,23.0,0.0,15.2,1009.5,,2023,8,230,invierno,False
2023-08-19,Rancagua,historical_csv,-34.1708,-70.7444,16.1,11.3,23.0,10.8,24.2,1018.4,,2023,8,231,invierno,False
2023-08-20,Rancagua,historical_csv,-34.1708,-70.7444,13.6,8.8,18.5,0.0,6.7,1003.7,,2023,8,232,invierno,False
2023-08-21,Rancagua,historical_csv,-34.1708,-70.7444,11.3,4.1,20.1,0.0,14.1,1013.4,,2023,8,233,invierno,False
2023-08-22,Rancagua,historical_csv,-34.1708,-70.7444,15.8,9.6,23.0,37.2,19.8,1013.4,,2023,8,234,invierno,False
2023-08-23,Rancagua,historical_csv,-34.1708,-70.7444,13.1,7.1,21.3,0.0,17.2,1017.1,,2023,8,235,invierno,False
2023-08-24,Rancagua,historical_csv,-34.1708,-70.7444,13.0,5.4,22.2,12.0,18.8,1006.0,,2023,8,236,invierno,False
2023-08-25,Rancagua,historical_csv,-34.1708,-70.7444,12.0,5.4,19.2,5.3,25.1,1012.6,,2023,8,237,invierno,False
2023-08-26,Rancagua,historical_csv,-34.1708,-70.7444,14.4,9.3,20.2,0.0,26.5,1017.6,,2023,8,238,invierno,False
2023-08-27,Rancagua,historical_csv,-34.1708,-70.7444,15.2,9.2,20.9,17.7,5.7,1025.2,,2023,8,239,invierno,False
2023-08-28,Rancagua,historical_csv,-34.1708,-70.7444,14.7,9.9,22.3,13.5,4.0,1014.7,,2023,8,240,invierno,False
2023-08-29,Rancagua,historical_csv,-34.1708,-70.7444,14.1,6.3,20.6,12.4,14.5,1017.7,,2023,8,241,invierno,False
2023-08-30,Rancagua,historical_csv,-34.1708,-70.7444,13.5,9.0,21.4,0.0,19.6,1007.6,,2023,8,242,invierno,False
2023-08-31,Rancagua,historical_csv,-34.1708,-70.7444,11.7,6.2,19.9,8.9,19.5,1008.0,,2023,8,243,invierno,False
2023-09-01,Rancagua,historical_csv,-34.1708,-70.7444,15.5,10.2,24.0,0.0,9.4,1013.9,,2023,9,244,primavera,False
2023-09-02,Rancagua,historical_csv,-34.1708,-70.7444,14.4,6.1,19.7,5.2,16.9,1014.0,,2023,9,245,primavera,False
2023-09-03,Rancagua,historical_csv,-34.1708,-70.7444,14.9,9.8,19.5,2.4,17.5,1009.3,,2023,9,246,primavera,False
2023-09-04,Rancagua,historical_csv,-34.1708,-70.7444,16.2,8.8,24.1,0.0,17.1,1013.0,,2023,9,247,primavera,False
2023-09-05,Rancagua,historical_csv,-34.1708,-70.7444,15.4,10.5,24.8,0.0,21.3,1003.5,,2023,9,248,primavera,False
2023-09-06,Rancagua,historical_csv,-34.1708,-70.7444,16.1,10.0,25.0,0.0,25.2,1014.2,,2023,9,249,primavera,False
2023-09-07,Rancagua,historical_csv,-34.1708,-70.7444,14.6,6.9,21.1,0.0,11.4,1018.4,,2023,9,250,primavera,False
2023-09-08,Rancagua,historical_csv,-34.1708,-70.7444,15.9,10.6,22.0,0.0,23.1,1014.1,,2023,9,251,primavera,False
2023-09-09,Rancagua,historical_csv,-34.1708,-70.7444,16.3,11.5,24.6,0.0,14.8,1015.3,,2023,9,252,primavera,False
2023-09-10,Rancagua,historical_csv,-34.1708,-70.7444,14.1,5.9,21.5,3.7,12.4,1010.1,,2023,9,253,primavera,False
2023-09-11,Rancagua,historical_csv,-34.1708,-70.7444,14.8,9.2,21.2,0.0,20.3,1016.7,,2023,9,254,primavera,False
2023-09-12,Rancagua,historical_csv,-34.1708,-70.7444,12.9,7.4,21.3,15.0,15.6,1011.5,,2023,9,255,primavera,False
2023-09-13,Rancagua,historical_csv,-34.1708,-70.7444,15.9,10.9,23.4,19.2,12.4,1013.2,,2023,9,256,primavera,False
2023-09-14,Rancagua,historical_csv,-34.1708,-70.7444,16.9,9.5,24.9,1.3,10.7,1015.5,,2023,9,257,primavera,False
2023-09-15,Rancagua,historical_csv,-34.1708,-70.7444,14.3,8.2,21.4,4.1,23.9,1010.9,,2023,9,258,primavera,False
2023-09-16,Rancagua,historical_csv,-34.1708,-70.7444,16.0,10.9,24.8,0.0,14.2,1013.0,,2023,9,259,primavera,False
2023-09-17,Rancagua,historical_csv,-34.1708,-70.7444,15.8,7.5,24.7,0.0,20.5,1021.9,,2023,9,260,primavera,False
2023-09-18,Rancagua,historical_csv,-34.1708,-70.7444,17.9,11.2,27.0,7.2,16.3,1008.4,,2023,9,261,primavera,False
2023-09-19,Rancagua,historical_csv,-34.1708,-70.7444,17.7,11.4,24.7,2.4,18.5,1017.4,,2023,9,262,primavera,False
2023-09-20,Rancagua,historical_csv,-34.1708,-70.7444,15.4,7.5,20.0,0.0,19.0,1004.6,,2023,9,263,primavera,False
2023-09-21,Rancagua,historical_csv,-34.1708,-70.7444,17.2,9.8,26.7,0.0,7.1,1014.6,,2023,9,264,primavera,False
2023-09-22,Rancagua,historical_csv,-34.1708,-70.7444,17.1,9.2,24.9,0.0,27.8,1018.3,,2023,9,265,primavera,False
2023-09-23,Rancagua,historical_csv,-34.1708,-70.7444,19.5,12.2,25.2,13.4,13.4,1008.9,,2023,9,266,primavera,False
2023-09-24,Rancagua,historical_csv,-34.1708,-70.7444,17.4,11.3,25.9,2.4,11.7,1012.2,,2023,9,267,primavera,False
2023-09-25,Rancagua,historical_csv,-34.1708,-70.7444,15.9,8.6,24.8,0.0,26.8,1014.9,,2023,9,268,primavera,False
2023-09-26,Rancagua,historical_csv,-34.1708,-70.7444,16.7,10.1,24.2,9.4,11.2,1010.4,,2023,9,269,primavera,False
2023-09-27,Rancagua,historical_csv,-34.1708,-70.7444,15.8,9.3,22.3,0.0,20.8,1010.1,,2023,9,270,primavera,False
2023-09-28,Rancagua,historical_csv,-34.1708,-70.7444,17.4,10.2,25.8,2.2,17.8,1014.4,,2023,9,271,primavera,False
2023-09-29,Rancagua,historical_csv,-34.1708,-70.7444,18.0,10.9,26.7,0.0,14.4,1007.3,,2023,9,272,primavera,False
2023-09-30,Rancagua,historical_csv,-34.1708,-70.7444,16.8,8.9,23.9,19.7,21.9,1013.4,,2023,9,273,primavera,False
2023-10-01,Rancagua,historical_csv,-34.1708,-70.7444,14.5,6.2,22.4,0.0,13.6,1015.8,,2023,10,274,primavera,False
2023-10-02,Rancagua,historical_csv,-34.1708,-70.7444,17.8,11.0,24.5,0.0,17.1,1017.5,,2023,10,275,primavera,False
2023-10-03,Rancagua,historical_csv,-34.1708,-70.7444,19.3,13.1,28.7,0.0,25.3,1013.8,,2023,10,276,primavera,False
2023-10-04,Rancagua,historical_csv,-34.1708,-70.7444,15.8,10.4,25.1,0.0,18.4,1025.6,,2023,10,277,primavera,False
2023-10-05,Rancagua,historical_csv,-34.1708,-70.7444,19.5,14.6,27.8,0.0,17.3,1020.1,,2023,10,278,primavera,False
2023-10-06,Rancagua,historical_csv,-34.1708,-70.7444,18.1,13.5,24.2,0.0,23.1,1003.3,,2023,10,279,primavera,False
2023-10-07,Rancagua,historical_csv,-34.1708,-70.7444,18.1,10.6,25.8,0.0,11.4,1018.6,,2023,10,280,primavera,False
2023-10-08,Rancagua,historical_csv,-34.1708,-70.7444,18.5,11.0,24.4,0.0,15.9,1011.0,,2023,10,281,primavera,False
2023-10-09,Rancagua,historical_csv,-34.1708,-70.7444,18.3,13.5,24.1,0.0,20.0,1022.2,,2023,10,282,primavera,False
2023-10-10,Rancagua,historical_csv,-34.1708,-70.7444,19.1,11.5,24.7,17.1,15.0,1003.8,,2023,10,283,primavera,False
2023-10-11,Rancagua,historical_csv,-34.1708,-70.7444,20.5,16.0,25.6,5.5,10.4,1015.5,,2023,10,284,primavera,False
2023-10-12,Rancagua,historical_csv,-34.1708,-70.7444,20.0,13.5,24.7,0.0,12.0,1009.4,,2023,10,285,primavera,False
2023-10-13,Rancagua,historical_csv,-34.1708,-70.7444,20.4,12.6,25.2,0.0,21.0,1015.4,,2023,10,286,primavera,False
2023-10-14,Rancagua,historical_csv,-34.1708,-70.7444,19.8,15.2,26.3,0.0,22.2,1015.1,,2023,10,287,primavera,False
2023-10-15,Rancagua,historical_csv,-34.1708,-70.7444,18.4,12.7,27.9,0.0,12.3,1008.7,,2023,10,288,primavera,False
2023-10-16,Rancagua,historical_csv,-34.1708,-70.7444,22.5,17.7,29.8,0.0,15.6,1013.8,,2023,10,289,primavera,False
2023-10-17,Rancagua,historical_csv,-34.1708,-70.7444,22.0,13.8,30.4,11.0,25.8,1013.1,,2023,10,290,primavera,False
2023-10-18,Rancagua,historical_csv,-34.1708,-70.7444,20.6,16.0,28.9,0.0,21.7,1014.5,,2023,10,291,primavera,False
2023-10-19,Rancagua,historical_csv,-34.1708,-70.7444,17.3,12.6,26.4,0.0,24.0,1029.0,,2023,10,292,primavera,False
2023-10-20,Rancagua,historical_csv,-34.1708,-70.7444,17.0,9.8,25.9,0.0,20.7,1013.7,,2023,10,293,primavera,False
2023-10-21,Rancagua,historical_csv,-34.1708,-70.7444,20.0,13.5,27.4,0.0,18.9,1010.1,,2023,10,294,primavera,False
2023-10-22,Rancagua,historical_csv,-34.1708,-70.7444,24.6,16.9,31.4,0.0,18.9,1013.9,,2023,10,295,primavera,False
2023-10-23,Rancagua,historical_csv,-34.1708,-70.7444,18.1,11.4,26.1,0.0,12.7,1013.2,,2023,10,296,primavera,False
2023-10-24,Rancagua,historical_csv,-34.1708,-70.7444,22.9,17.9,27.7,0.0,16.1,1005.9,,2023,10,297,primavera,False
2023-10-25,Rancagua,historical_csv,-34.1708,-70.7444,21.5,14.2,27.5,0.0,15.9,1009.9,,2023,10,298,primavera,False
2023-10-26,Rancagua,historical_csv,-34.1708,-70.7444,21.5,14.9,28.1,0.0,18.3,1018.3,,2023,10,299,primavera,False
2023-10-27,Rancagua,historical_csv,-34.1708,-70.7444,22.3,16.6,31.1,0.0,12.5,1016.5,,2023,10,300,primavera,False
2023-10-28,Rancagua,historical_csv,-34.1708,-70.7444,23.8,15.6,28.9,0.0,17.3,1008.4,,2023,10,301,primavera,False
2023-10-29,Rancagua,historical_csv,-34.1708,-70.7444,21.7,17.1,28.7,4.7,17.2,1007.2,,2023,10,302,primavera,False
2023-10-30,Rancagua,historical_csv,-34.1708,-70.7444,19.1,12.9,25.5,0.0,15.9,1012.3,,2023,10,303,primavera,False
2023-10-31,Rancagua,historical_csv,-34.1708,-70.7444,21.0,14.1,30.2,0.0,17.2,1009.7,,2023,10,304,primavera,False
2023-11-01,Rancagua,historical_csv,-34.1708,-70.7444,22.9,17.3,32.3,0.0,7.0,1011.8,,2023,11,305,primavera,False
2023-11-02,Rancagua,historical_csv,-34.1708,-70.7444,22.4,16.2,27.2,0.0,21.8,1001.2,,2023,11,306,primavera,False
2023-11-03,Rancagua,historical_csv,-34.1708,-70.7444,20.3,13.7,25.3,0.0,15.7,1007.0,,2023,11,307,primavera,False
2023-11-04,Rancagua,historical_csv,-34.1708,-70.7444,21.1,13.4,29.2,0.0,23.4,1011.3,,2023,11,308,primavera,False
2023-11-05,Rancagua,historical_csv,-34.1708,-70.7444,20.6,14.2,27.9,0.0,27.5,1008.6,,2023,11,309,primavera,False
2023-11-06,Rancagua,historical_csv,-34.1708,-70.7444,20.6,13.8,25.8,0.0,16.1,1011.2,,2023,11,310,primavera,False
2023-11-07,Rancagua,historical_csv,-34.1708,-70.7444,23.3,16.7,31.1,0.0,18.8,1010.9,,2023,11,311,primavera,False
2023-11-08,Rancagua,historical_csv,-34.1708,-70.7444,24.1,18.6,33.0,0.0,24.9,1009.6,,2023,11,312,primavera,False
2023-11-09,Rancagua,historical_csv,-34.1708,-70.7444,26.5,18.2,33.0,10.3,22.1,1014.3,,2023,11,313,primavera,False
2023-11-10,Rancagua,historical_csv,-34.1708,-70.7444,26.1,21.1,32.8,0.0,20.4,1015.4,,2023,11,314,primavera,False
2023-11-11,Rancagua,historical_csv,-34.1708,-70.7444,23.7,16.3,32.3,0.0,18.1,1022.1,,2023,11,315,primavera,False
2023-11-12,Rancagua,historical_csv,-34.1708,-70.7444,24.7,19.7,32.6,0.0,22.2,1010.8,,2023,11,316,primavera,False
2023-11-13,Rancagua,historical_csv,-34.1708,-70.7444,24.2,18.7,30.9,0.0,19.0,1016.8,,2023,11,317,primavera,False
2023-11-14,Rancagua,historical_csv,-34.1708,-70.7444,24.8,16.3,32.5,0.0,14.7,1015.3,,2023,11,318,primavera,False
2023-11-15,Rancagua,historical_csv,-34.1708,-70.7444,25.0,17.2,34.1,0.0,12.1,1006.0,,2023,11,319,primavera,False
2023-11-16,Rancagua,historical_csv,-34.1708,-70.7444,24.1,17.8,29.9,0.0,17.2,1013.2,,2023,11,320,primavera,False
2023-11-17,Rancagua,historical_csv,-34.1708,-70.7444,22.7,16.1,27.8,0.0,12.1,1013.4,,2023,11,321,primavera,False
2023-11-18,Rancagua,historical_csv,-34.1708,-70.7444,23.2,15.1,31.7,0.0,18.4,1017.2,,2023,11,322,primavera,False
2023-11-19,Rancagua,historical_csv,-34.1708,-70.7444,25.7,17.5,32.7,0.0,17.6,1021.3,,2023,11,323,primavera,False
2023-11-20,Rancagua,historical_csv,-34.1708,-70.7444,24.9,17.8,31.6,0.0,19.1,1011.8,,2023,11,324,primavera,False
2023-11-21,Rancagua,historical_csv,-34.1708,-70.7444,24.0,19.3,30.9,0.0,15.6,1003.5,,2023,11,325,primavera,False
2023-11-22,Rancagua,historical_csv,-34.1708,-70.7444,23.4,15.8,31.0,0.0,22.0,1005.3,,2023,11,326,primavera,False
2023-11-23,Rancagua,historical_csv,-34.1708,-70.7444,25.4,17.7,33.7,0.0,8.3,1008.0,,2023,11,327,primavera,False
2023-11-24,Rancagua,historical_csv,-34.1708,-70.7444,26.9,19.8,33.2,0.0,25.8,1009.9,,2023,11,328,primavera,False
2023-11-25,Rancagua,historical_csv,-34.1708,-70.7444,26.3,21.1,30.8,0.0,14.9,1017.0,,2023,11,329,primavera,False
2023-11-26,Rancagua,historical_csv,-34.1708,-70.7444,24.8,19.8,30.5,18.0,22.4,1013.3,,2023,11,330,primavera,False
2023-11-27,Rancagua,historical_csv,-34.1708,-70.7444,27.6,23.0,33.7,0.0,22.6,1016.1,,2023,11,331,primavera,False
2023-11-28,Rancagua,historical_csv,-34.1708,-70.7444,24.8,19.3,33.5,0.0,10.6,1009.9,,2023,11,332,primavera,False
2023-11-29,Rancagua,historical_csv,-34.1708,-70.7444,24.6,16.8,32.0,0.0,13.6,1009.0,,2023,11,333,primavera,False
2023-11-30,Rancagua,historical_csv,-34.1708,-70.7444,22.9,18.1,29.9,5.7,15.6,1003.1,,2023,11,334,primavera,False
2023-12-01,Rancagua,historical_csv,-34.1708,-70.7444,23.9,18.0,31.0,0.0,25.3,1004.8,,2023,12,335,verano,False
2023-12-02,Rancagua,historical_csv,-34.1708,-70.7444,26.7,18.9,32.4,0.0,26.5,1017.0,,2023,12,336,verano,False
2023-12-03,Rancagua,historical_csv,-34.1708,-70.7444,26.5,19.7,35.1,0.0,21.1,1020.8,,2023,12,337,verano,False
2023-12-04,Rancagua,historical_csv,-34.1708,-70.7444,25.5,20.7,31.2,0.0,24.1,1019.4,,2023,12,338,verano,False
2023-12-05,Rancagua,historical_csv,-34.1708,-70.7444,28.1,22.4,33.2,0.0,12.4,1010.8,,2023,12,339,verano,False
2023-12-06,Rancagua,historical_csv,-34.1708,-70.7444,28.6,20.7,37.5,0.0,18.4,1018.7,,2023,12,340,verano,False
2023-12-07,Rancagua,historical_csv,-34.1708,-70.7444,28.4,22.8,36.0,6.4,20.4,1022.7,,2023,12,341,verano,False
2023-12-08,Rancagua,historical_csv,-34.1708,-70.7444,24.6,16.6,31.0,0.0,24.4,1022.2,,2023,12,342,verano,False
2023-12-09,Rancagua,historical_csv,-34.1708,-70.7444,26.6,19.4,35.8,0.0,9.5,1018.1,,2023,12,343,verano,False
